product_id,manufacturer,management_group
prod_2145,manufacturer_6732,group_6732
prod_5063,manufacturer_6733,group_6733
prod_5485,manufacturer_6734,group_6734
prod_6685,manufacturer_6735,group_6735
prod_9683,manufacturer_6736,group_6736
prod_4028,manufacturer_6737,group_6737
prod_6874,manufacturer_6738,group_6738
prod_6840,manufacturer_6739,group_6739
prod_7258,manufacturer_6740,group_6740
prod_5856,manufacturer_6741,group_6741
prod_4522,manufacturer_6742,group_6742
prod_6697,manufacturer_6743,group_6743
prod_1496,manufacturer_6744,group_6744
prod_3937,manufacturer_6745,group_6745
prod_7408,manufacturer_6746,group_6746
prod_2565,manufacturer_6747,group_6747
prod_7610,manufacturer_6748,group_6748
prod_7831,manufacturer_6749,group_6749
prod_1789,manufacturer_6750,group_6750
prod_5751,manufacturer_6751,group_6751
prod_8345,manufacturer_6752,group_6752
prod_2275,manufacturer_6753,group_6753
prod_9384,manufacturer_6754,group_6754
prod_8824,manufacturer_6755,group_6755
prod_1591,manufacturer_6756,group_6756
prod_2443,manufacturer_6757,group_6757
prod_1687,manufacturer_6758,group_6758
prod_1405,manufacturer_6759,group_6759
prod_2680,manufacturer_6760,group_6760
prod_4601,manufacturer_6761,group_6761
prod_1463,manufacturer_6762,group_6762
prod_5553,manufacturer_6763,group_6763
prod_4990,manufacturer_6764,group_6764
prod_1544,manufacturer_6765,group_6765
prod_2537,manufacturer_6766,group_6766
prod_7044,manufacturer_6767,group_6767
prod_6388,manufacturer_6768,group_6768
prod_6942,manufacturer_6769,group_6769
prod_1898,manufacturer_6770,group_6770
prod_1871,manufacturer_6771,group_6771
prod_9270,manufacturer_6772,group_6772
prod_6463,manufacturer_6773,group_6773
prod_2582,manufacturer_6774,group_6774
prod_4091,manufacturer_6775,group_6775
prod_5276,manufacturer_6776,group_6776
prod_1201,manufacturer_6777,group_6777
prod_2723,manufacturer_6778,group_6778
prod_2877,manufacturer_6779,group_6779
prod_1367,manufacturer_6780,group_6780
prod_4569,manufacturer_6781,group_6781
prod_3639,manufacturer_6782,group_6782
prod_6459,manufacturer_6783,group_6783
prod_1322,manufacturer_6784,group_6784
prod_8522,manufacturer_6785,group_6785
prod_6552,manufacturer_6786,group_6786
prod_6526,manufacturer_6787,group_6787
prod_9917,manufacturer_6788,group_6788
prod_5886,manufacturer_6789,group_6789
prod_4743,manufacturer_6790,group_6790
prod_6814,manufacturer_6791,group_6791
prod_8756,manufacturer_6792,group_6792
prod_6909,manufacturer_6793,group_6793
prod_6406,manufacturer_6794,group_6794
prod_9212,manufacturer_6795,group_6795
prod_9297,manufacturer_6796,group_6796
prod_6803,manufacturer_6797,group_6797
prod_4759,manufacturer_6798,group_6798
prod_8177,manufacturer_6799,group_6799
prod_9149,manufacturer_6800,group_6800
prod_8707,manufacturer_6801,group_6801
prod_9650,manufacturer_6802,group_6802
prod_7525,manufacturer_6803,group_6803
prod_6179,manufacturer_6804,group_6804
prod_9533,manufacturer_6805,group_6805
prod_1694,manufacturer_6806,group_6806
prod_6377,manufacturer_6807,group_6807
prod_8047,manufacturer_6808,group_6808
prod_6480,manufacturer_6809,group_6809
prod_6658,manufacturer_6810,group_6810
prod_7550,manufacturer_6811,group_6811
prod_3940,manufacturer_6812,group_6812
prod_9335,manufacturer_6813,group_6813
prod_5335,manufacturer_6814,group_6814
prod_8151,manufacturer_6815,group_6815
prod_5089,manufacturer_6816,group_6816
prod_6207,manufacturer_6817,group_6817
prod_7716,manufacturer_6818,group_6818
prod_8842,manufacturer_6819,group_6819
prod_2910,manufacturer_6820,group_6820
prod_7515,manufacturer_6821,group_6821
prod_5979,manufacturer_6822,group_6822
prod_2960,manufacturer_6823,group_6823
prod_2323,manufacturer_6824,group_6824
prod_3377,manufacturer_6825,group_6825
prod_5177,manufacturer_6826,group_6826
prod_1387,manufacturer_6827,group_6827
prod_8147,manufacturer_6828,group_6828
prod_2435,manufacturer_6829,group_6829
prod_7271,manufacturer_6830,group_6830
prod_8739,manufacturer_6831,group_6831
prod_3806,manufacturer_6832,group_6832
prod_5828,manufacturer_6833,group_6833
prod_3795,manufacturer_6834,group_6834
prod_2252,manufacturer_6835,group_6835
prod_5716,manufacturer_6836,group_6836
prod_9786,manufacturer_6837,group_6837
prod_4906,manufacturer_6838,group_6838
prod_9617,manufacturer_6839,group_6839
prod_4705,manufacturer_6840,group_6840
prod_6532,manufacturer_6841,group_6841
prod_5325,manufacturer_6842,group_6842
prod_2311,manufacturer_6843,group_6843
prod_3257,manufacturer_6844,group_6844
prod_7425,manufacturer_6845,group_6845
prod_4223,manufacturer_6846,group_6846
prod_1645,manufacturer_6847,group_6847
prod_3948,manufacturer_6848,group_6848
prod_9993,manufacturer_6849,group_6849
prod_3565,manufacturer_6850,group_6850
prod_9354,manufacturer_6851,group_6851
prod_1104,manufacturer_6852,group_6852
prod_4287,manufacturer_6853,group_6853
prod_4386,manufacturer_6854,group_6854
prod_6471,manufacturer_6855,group_6855
prod_4631,manufacturer_6856,group_6856
prod_6216,manufacturer_6857,group_6857
prod_5343,manufacturer_6858,group_6858
prod_7513,manufacturer_6859,group_6859
prod_9194,manufacturer_6860,group_6860
prod_1252,manufacturer_6861,group_6861
prod_4724,manufacturer_6862,group_6862
prod_4007,manufacturer_6863,group_6863
prod_1823,manufacturer_6864,group_6864
prod_2624,manufacturer_6865,group_6865
prod_6844,manufacturer_6866,group_6866
prod_4978,manufacturer_6867,group_6867
prod_5837,manufacturer_6868,group_6868
prod_4451,manufacturer_6869,group_6869
prod_5009,manufacturer_6870,group_6870
prod_8790,manufacturer_6871,group_6871
prod_8566,manufacturer_6872,group_6872
prod_8982,manufacturer_6873,group_6873
prod_2251,manufacturer_6874,group_6874
prod_2764,manufacturer_6875,group_6875
prod_3705,manufacturer_6876,group_6876
prod_7900,manufacturer_6877,group_6877
prod_7657,manufacturer_6878,group_6878
prod_7458,manufacturer_6879,group_6879
prod_1892,manufacturer_6880,group_6880
prod_5395,manufacturer_6881,group_6881
prod_6584,manufacturer_6882,group_6882
prod_2337,manufacturer_6883,group_6883
prod_3846,manufacturer_6884,group_6884
prod_4890,manufacturer_6885,group_6885
prod_3802,manufacturer_6886,group_6886
prod_5437,manufacturer_6887,group_6887
prod_5643,manufacturer_6888,group_6888
prod_3072,manufacturer_6889,group_6889
prod_2796,manufacturer_6890,group_6890
prod_6883,manufacturer_6891,group_6891
prod_7796,manufacturer_6892,group_6892
prod_2030,manufacturer_6893,group_6893
prod_3622,manufacturer_6894,group_6894
prod_9408,manufacturer_6895,group_6895
prod_2314,manufacturer_6896,group_6896
prod_5733,manufacturer_6897,group_6897
prod_8259,manufacturer_6898,group_6898
prod_3892,manufacturer_6899,group_6899
prod_7605,manufacturer_6900,group_6900
prod_3171,manufacturer_6901,group_6901
prod_9174,manufacturer_6902,group_6902
prod_8039,manufacturer_6903,group_6903
prod_2220,manufacturer_6904,group_6904
prod_3120,manufacturer_6905,group_6905
prod_2691,manufacturer_6906,group_6906
prod_1109,manufacturer_6907,group_6907
prod_4855,manufacturer_6908,group_6908
prod_4044,manufacturer_6909,group_6909
prod_6460,manufacturer_6910,group_6910
prod_5060,manufacturer_6911,group_6911
prod_4229,manufacturer_6912,group_6912
prod_3713,manufacturer_6913,group_6913
prod_5561,manufacturer_6914,group_6914
prod_8571,manufacturer_6915,group_6915
prod_1352,manufacturer_6916,group_6916
prod_8390,manufacturer_6917,group_6917
prod_4697,manufacturer_6918,group_6918
prod_1151,manufacturer_6919,group_6919
prod_4315,manufacturer_6920,group_6920
prod_9815,manufacturer_6921,group_6921
prod_2828,manufacturer_6922,group_6922
prod_1239,manufacturer_6923,group_6923
prod_5612,manufacturer_6924,group_6924
prod_1991,manufacturer_6925,group_6925
prod_3210,manufacturer_6926,group_6926
prod_8946,manufacturer_6927,group_6927
prod_2874,manufacturer_6928,group_6928
prod_5106,manufacturer_6929,group_6929
prod_2150,manufacturer_6930,group_6930
prod_3992,manufacturer_6931,group_6931
prod_3300,manufacturer_6932,group_6932
prod_7424,manufacturer_6933,group_6933
prod_1659,manufacturer_6934,group_6934
prod_6821,manufacturer_6935,group_6935
prod_2045,manufacturer_6936,group_6936
prod_8212,manufacturer_6937,group_6937
prod_9504,manufacturer_6938,group_6938
prod_3733,manufacturer_6939,group_6939
prod_2990,manufacturer_6940,group_6940
prod_7429,manufacturer_6941,group_6941
prod_9464,manufacturer_6942,group_6942
prod_7963,manufacturer_6943,group_6943
prod_7112,manufacturer_6944,group_6944
prod_1597,manufacturer_6945,group_6945
prod_8808,manufacturer_6946,group_6946
prod_2247,manufacturer_6947,group_6947
prod_6489,manufacturer_6948,group_6948
prod_1569,manufacturer_6949,group_6949
prod_7692,manufacturer_6950,group_6950
prod_3338,manufacturer_6951,group_6951
prod_9904,manufacturer_6952,group_6952
prod_9959,manufacturer_6953,group_6953
prod_5978,manufacturer_6954,group_6954
prod_6034,manufacturer_6955,group_6955
prod_4563,manufacturer_6956,group_6956
prod_1763,manufacturer_6957,group_6957
prod_5786,manufacturer_6958,group_6958
prod_3320,manufacturer_6959,group_6959
prod_5210,manufacturer_6960,group_6960
prod_4615,manufacturer_6961,group_6961
prod_2752,manufacturer_6962,group_6962
prod_6054,manufacturer_6963,group_6963
prod_5603,manufacturer_6964,group_6964
prod_2313,manufacturer_6965,group_6965
prod_1677,manufacturer_6966,group_6966
prod_4108,manufacturer_6967,group_6967
prod_7404,manufacturer_6968,group_6968
prod_8049,manufacturer_6969,group_6969
prod_3796,manufacturer_6970,group_6970
prod_5526,manufacturer_6971,group_6971
prod_9667,manufacturer_6972,group_6972
prod_6663,manufacturer_6973,group_6973
prod_3337,manufacturer_6974,group_6974
prod_3850,manufacturer_6975,group_6975
prod_6046,manufacturer_6976,group_6976
prod_5870,manufacturer_6977,group_6977
prod_1938,manufacturer_6978,group_6978
prod_1890,manufacturer_6979,group_6979
prod_5428,manufacturer_6980,group_6980
prod_9100,manufacturer_6981,group_6981
prod_6854,manufacturer_6982,group_6982
prod_2063,manufacturer_6983,group_6983
prod_2824,manufacturer_6984,group_6984
prod_7374,manufacturer_6985,group_6985
prod_9331,manufacturer_6986,group_6986
prod_2203,manufacturer_6987,group_6987
prod_4755,manufacturer_6988,group_6988
prod_8851,manufacturer_6989,group_6989
prod_1294,manufacturer_6990,group_6990
prod_7977,manufacturer_6991,group_6991
prod_6174,manufacturer_6992,group_6992
prod_5365,manufacturer_6993,group_6993
prod_7144,manufacturer_6994,group_6994
prod_9163,manufacturer_6995,group_6995
prod_7326,manufacturer_6996,group_6996
prod_1393,manufacturer_6997,group_6997
prod_8282,manufacturer_6998,group_6998
prod_1394,manufacturer_6999,group_6999
prod_9863,manufacturer_7000,group_7000
prod_3148,manufacturer_7001,group_7001
prod_2395,manufacturer_7002,group_7002
prod_9754,manufacturer_7003,group_7003
prod_2200,manufacturer_7004,group_7004
prod_5509,manufacturer_7005,group_7005
prod_4131,manufacturer_7006,group_7006
prod_3475,manufacturer_7007,group_7007
prod_5248,manufacturer_7008,group_7008
prod_5843,manufacturer_7009,group_7009
prod_4047,manufacturer_7010,group_7010
prod_8783,manufacturer_7011,group_7011
prod_4156,manufacturer_7012,group_7012
prod_5910,manufacturer_7013,group_7013
prod_3197,manufacturer_7014,group_7014
prod_2630,manufacturer_7015,group_7015
prod_2183,manufacturer_7016,group_7016
prod_6291,manufacturer_7017,group_7017
prod_3730,manufacturer_7018,group_7018
prod_5888,manufacturer_7019,group_7019
prod_5354,manufacturer_7020,group_7020
prod_8469,manufacturer_7021,group_7021
prod_9565,manufacturer_7022,group_7022
prod_2834,manufacturer_7023,group_7023
prod_1978,manufacturer_7024,group_7024
prod_7683,manufacturer_7025,group_7025
prod_9129,manufacturer_7026,group_7026
prod_2777,manufacturer_7027,group_7027
prod_8297,manufacturer_7028,group_7028
prod_6478,manufacturer_7029,group_7029
prod_8675,manufacturer_7030,group_7030
prod_1982,manufacturer_7031,group_7031
prod_8940,manufacturer_7032,group_7032
prod_3991,manufacturer_7033,group_7033
prod_1002,manufacturer_7034,group_7034
prod_4914,manufacturer_7035,group_7035
prod_7301,manufacturer_7036,group_7036
prod_4868,manufacturer_7037,group_7037
prod_7676,manufacturer_7038,group_7038
prod_2309,manufacturer_7039,group_7039
prod_3408,manufacturer_7040,group_7040
prod_5726,manufacturer_7041,group_7041
prod_4837,manufacturer_7042,group_7042
prod_2897,manufacturer_7043,group_7043
prod_6852,manufacturer_7044,group_7044
prod_6137,manufacturer_7045,group_7045
prod_6341,manufacturer_7046,group_7046
prod_6520,manufacturer_7047,group_7047
prod_2141,manufacturer_7048,group_7048
prod_1373,manufacturer_7049,group_7049
prod_3607,manufacturer_7050,group_7050
prod_6963,manufacturer_7051,group_7051
prod_9081,manufacturer_7052,group_7052
prod_2307,manufacturer_7053,group_7053
prod_7140,manufacturer_7054,group_7054
prod_6032,manufacturer_7055,group_7055
prod_7694,manufacturer_7056,group_7056
prod_8065,manufacturer_7057,group_7057
prod_9736,manufacturer_7058,group_7058
prod_5836,manufacturer_7059,group_7059
prod_9205,manufacturer_7060,group_7060
prod_5289,manufacturer_7061,group_7061
prod_8266,manufacturer_7062,group_7062
prod_9663,manufacturer_7063,group_7063
prod_6632,manufacturer_7064,group_7064
prod_9345,manufacturer_7065,group_7065
prod_5274,manufacturer_7066,group_7066
prod_6741,manufacturer_7067,group_7067
prod_4747,manufacturer_7068,group_7068
prod_3432,manufacturer_7069,group_7069
prod_9441,manufacturer_7070,group_7070
prod_5361,manufacturer_7071,group_7071
prod_5607,manufacturer_7072,group_7072
prod_6958,manufacturer_7073,group_7073
prod_6398,manufacturer_7074,group_7074
prod_7860,manufacturer_7075,group_7075
prod_1719,manufacturer_7076,group_7076
prod_7805,manufacturer_7077,group_7077
prod_3333,manufacturer_7078,group_7078
prod_6859,manufacturer_7079,group_7079
prod_7637,manufacturer_7080,group_7080
prod_5490,manufacturer_7081,group_7081
prod_5566,manufacturer_7082,group_7082
prod_1610,manufacturer_7083,group_7083
prod_4002,manufacturer_7084,group_7084
prod_6610,manufacturer_7085,group_7085
prod_7680,manufacturer_7086,group_7086
prod_7533,manufacturer_7087,group_7087
prod_8637,manufacturer_7088,group_7088
prod_3624,manufacturer_7089,group_7089
prod_1988,manufacturer_7090,group_7090
prod_3965,manufacturer_7091,group_7091
prod_7411,manufacturer_7092,group_7092
prod_5149,manufacturer_7093,group_7093
prod_2542,manufacturer_7094,group_7094
prod_2884,manufacturer_7095,group_7095
prod_9035,manufacturer_7096,group_7096
prod_1051,manufacturer_7097,group_7097
prod_2795,manufacturer_7098,group_7098
prod_7034,manufacturer_7099,group_7099
prod_1956,manufacturer_7100,group_7100
prod_3158,manufacturer_7101,group_7101
prod_9187,manufacturer_7102,group_7102
prod_1735,manufacturer_7103,group_7103
prod_1008,manufacturer_7104,group_7104
prod_8341,manufacturer_7105,group_7105
prod_6404,manufacturer_7106,group_7106
prod_7094,manufacturer_7107,group_7107
prod_8389,manufacturer_7108,group_7108
prod_5295,manufacturer_7109,group_7109
prod_6152,manufacturer_7110,group_7110
prod_2579,manufacturer_7111,group_7111
prod_8689,manufacturer_7112,group_7112
prod_7949,manufacturer_7113,group_7113
prod_8385,manufacturer_7114,group_7114
prod_9405,manufacturer_7115,group_7115
prod_9975,manufacturer_7116,group_7116
prod_5605,manufacturer_7117,group_7117
prod_3374,manufacturer_7118,group_7118
prod_7219,manufacturer_7119,group_7119
prod_3321,manufacturer_7120,group_7120
prod_4039,manufacturer_7121,group_7121
prod_4103,manufacturer_7122,group_7122
prod_9845,manufacturer_7123,group_7123
prod_3425,manufacturer_7124,group_7124
prod_1583,manufacturer_7125,group_7125
prod_3027,manufacturer_7126,group_7126
prod_5862,manufacturer_7127,group_7127
prod_3572,manufacturer_7128,group_7128
prod_6366,manufacturer_7129,group_7129
prod_8423,manufacturer_7130,group_7130
prod_4945,manufacturer_7131,group_7131
prod_9267,manufacturer_7132,group_7132
prod_8234,manufacturer_7133,group_7133
prod_4441,manufacturer_7134,group_7134
prod_7608,manufacturer_7135,group_7135
prod_9031,manufacturer_7136,group_7136
prod_4414,manufacturer_7137,group_7137
prod_6645,manufacturer_7138,group_7138
prod_6029,manufacturer_7139,group_7139
prod_2194,manufacturer_7140,group_7140
prod_4324,manufacturer_7141,group_7141
prod_9750,manufacturer_7142,group_7142
prod_6330,manufacturer_7143,group_7143
prod_1702,manufacturer_7144,group_7144
prod_1398,manufacturer_7145,group_7145
prod_2025,manufacturer_7146,group_7146
prod_1461,manufacturer_7147,group_7147
prod_4246,manufacturer_7148,group_7148
prod_8443,manufacturer_7149,group_7149
prod_6099,manufacturer_7150,group_7150
prod_4430,manufacturer_7151,group_7151
prod_4032,manufacturer_7152,group_7152
prod_3934,manufacturer_7153,group_7153
prod_5196,manufacturer_7154,group_7154
prod_8350,manufacturer_7155,group_7155
prod_7220,manufacturer_7156,group_7156
prod_7082,manufacturer_7157,group_7157
prod_8871,manufacturer_7158,group_7158
prod_5641,manufacturer_7159,group_7159
prod_7944,manufacturer_7160,group_7160
prod_1041,manufacturer_7161,group_7161
prod_1337,manufacturer_7162,group_7162
prod_4657,manufacturer_7163,group_7163
prod_6568,manufacturer_7164,group_7164
prod_9038,manufacturer_7165,group_7165
prod_5418,manufacturer_7166,group_7166
prod_8586,manufacturer_7167,group_7167
prod_7450,manufacturer_7168,group_7168
prod_7344,manufacturer_7169,group_7169
prod_7035,manufacturer_7170,group_7170
prod_9601,manufacturer_7171,group_7171
prod_1335,manufacturer_7172,group_7172
prod_4049,manufacturer_7173,group_7173
prod_1679,manufacturer_7174,group_7174
prod_5028,manufacturer_7175,group_7175
prod_7906,manufacturer_7176,group_7176
prod_8215,manufacturer_7177,group_7177
prod_9313,manufacturer_7178,group_7178
prod_9566,manufacturer_7179,group_7179
prod_3165,manufacturer_7180,group_7180
prod_2549,manufacturer_7181,group_7181
prod_7480,manufacturer_7182,group_7182
prod_2930,manufacturer_7183,group_7183
prod_5339,manufacturer_7184,group_7184
prod_4954,manufacturer_7185,group_7185
prod_3202,manufacturer_7186,group_7186
prod_7567,manufacturer_7187,group_7187
prod_5454,manufacturer_7188,group_7188
prod_8301,manufacturer_7189,group_7189
prod_8867,manufacturer_7190,group_7190
prod_2606,manufacturer_7191,group_7191
prod_9891,manufacturer_7192,group_7192
prod_4417,manufacturer_7193,group_7193
prod_7980,manufacturer_7194,group_7194
prod_3111,manufacturer_7195,group_7195
prod_1658,manufacturer_7196,group_7196
prod_3501,manufacturer_7197,group_7197
prod_4339,manufacturer_7198,group_7198
prod_6522,manufacturer_7199,group_7199
prod_7544,manufacturer_7200,group_7200
prod_4515,manufacturer_7201,group_7201
prod_8724,manufacturer_7202,group_7202
prod_5725,manufacturer_7203,group_7203
prod_5467,manufacturer_7204,group_7204
prod_2538,manufacturer_7205,group_7205
prod_2666,manufacturer_7206,group_7206
prod_5907,manufacturer_7207,group_7207
prod_6305,manufacturer_7208,group_7208
prod_3711,manufacturer_7209,group_7209
prod_8649,manufacturer_7210,group_7210
prod_8251,manufacturer_7211,group_7211
prod_8902,manufacturer_7212,group_7212
prod_4594,manufacturer_7213,group_7213
prod_7983,manufacturer_7214,group_7214
prod_9204,manufacturer_7215,group_7215
prod_2997,manufacturer_7216,group_7216
prod_3220,manufacturer_7217,group_7217
prod_9616,manufacturer_7218,group_7218
prod_6267,manufacturer_7219,group_7219
prod_6812,manufacturer_7220,group_7220
prod_1266,manufacturer_7221,group_7221
prod_7995,manufacturer_7222,group_7222
prod_6055,manufacturer_7223,group_7223
prod_9813,manufacturer_7224,group_7224
prod_9866,manufacturer_7225,group_7225
prod_4400,manufacturer_7226,group_7226
prod_8778,manufacturer_7227,group_7227
prod_7268,manufacturer_7228,group_7228
prod_6951,manufacturer_7229,group_7229
prod_3915,manufacturer_7230,group_7230
prod_1119,manufacturer_7231,group_7231
prod_1438,manufacturer_7232,group_7232
prod_5993,manufacturer_7233,group_7233
prod_7660,manufacturer_7234,group_7234
prod_1013,manufacturer_7235,group_7235
prod_5895,manufacturer_7236,group_7236
prod_7079,manufacturer_7237,group_7237
prod_7504,manufacturer_7238,group_7238
prod_9049,manufacturer_7239,group_7239
prod_9888,manufacturer_7240,group_7240
prod_5537,manufacturer_7241,group_7241
prod_6271,manufacturer_7242,group_7242
prod_2641,manufacturer_7243,group_7243
prod_2548,manufacturer_7244,group_7244
prod_8273,manufacturer_7245,group_7245
prod_3603,manufacturer_7246,group_7246
prod_5902,manufacturer_7247,group_7247
prod_8849,manufacturer_7248,group_7248
prod_8347,manufacturer_7249,group_7249
prod_4796,manufacturer_7250,group_7250
prod_4179,manufacturer_7251,group_7251
prod_7114,manufacturer_7252,group_7252
prod_3424,manufacturer_7253,group_7253
prod_1742,manufacturer_7254,group_7254
prod_5014,manufacturer_7255,group_7255
prod_7527,manufacturer_7256,group_7256
prod_3306,manufacturer_7257,group_7257
prod_1082,manufacturer_7258,group_7258
prod_2335,manufacturer_7259,group_7259
prod_8753,manufacturer_7260,group_7260
prod_4335,manufacturer_7261,group_7261
prod_1739,manufacturer_7262,group_7262
prod_2717,manufacturer_7263,group_7263
prod_9227,manufacturer_7264,group_7264
prod_7293,manufacturer_7265,group_7265
prod_2012,manufacturer_7266,group_7266
prod_9711,manufacturer_7267,group_7267
prod_4448,manufacturer_7268,group_7268
prod_3067,manufacturer_7269,group_7269
prod_9506,manufacturer_7270,group_7270
prod_5167,manufacturer_7271,group_7271
prod_5954,manufacturer_7272,group_7272
prod_7335,manufacturer_7273,group_7273
prod_8157,manufacturer_7274,group_7274
prod_1866,manufacturer_7275,group_7275
prod_2444,manufacturer_7276,group_7276
prod_4937,manufacturer_7277,group_7277
prod_3599,manufacturer_7278,group_7278
prod_7375,manufacturer_7279,group_7279
prod_3436,manufacturer_7280,group_7280
prod_4695,manufacturer_7281,group_7281
prod_3445,manufacturer_7282,group_7282
prod_5234,manufacturer_7283,group_7283
prod_5958,manufacturer_7284,group_7284
prod_1706,manufacturer_7285,group_7285
prod_7902,manufacturer_7286,group_7286
prod_6967,manufacturer_7287,group_7287
prod_5378,manufacturer_7288,group_7288
prod_3771,manufacturer_7289,group_7289
prod_4549,manufacturer_7290,group_7290
prod_9669,manufacturer_7291,group_7291
prod_2935,manufacturer_7292,group_7292
prod_5114,manufacturer_7293,group_7293
prod_9342,manufacturer_7294,group_7294
prod_8666,manufacturer_7295,group_7295
prod_3414,manufacturer_7296,group_7296
prod_7793,manufacturer_7297,group_7297
prod_1039,manufacturer_7298,group_7298
prod_1902,manufacturer_7299,group_7299
prod_2112,manufacturer_7300,group_7300
prod_6671,manufacturer_7301,group_7301
prod_6408,manufacturer_7302,group_7302
prod_6355,manufacturer_7303,group_7303
prod_6286,manufacturer_7304,group_7304
prod_2036,manufacturer_7305,group_7305
prod_1396,manufacturer_7306,group_7306
prod_8427,manufacturer_7307,group_7307
prod_3864,manufacturer_7308,group_7308
prod_7988,manufacturer_7309,group_7309
prod_4147,manufacturer_7310,group_7310
prod_3406,manufacturer_7311,group_7311
prod_8909,manufacturer_7312,group_7312
prod_5098,manufacturer_7313,group_7313
prod_8660,manufacturer_7314,group_7314
prod_8210,manufacturer_7315,group_7315
prod_1026,manufacturer_7316,group_7316
prod_1641,manufacturer_7317,group_7317
prod_3184,manufacturer_7318,group_7318
prod_8600,manufacturer_7319,group_7319
prod_3080,manufacturer_7320,group_7320
prod_5512,manufacturer_7321,group_7321
prod_7064,manufacturer_7322,group_7322
prod_2580,manufacturer_7323,group_7323
prod_4322,manufacturer_7324,group_7324
prod_6808,manufacturer_7325,group_7325
prod_9766,manufacturer_7326,group_7326
prod_7932,manufacturer_7327,group_7327
prod_3740,manufacturer_7328,group_7328
prod_7041,manufacturer_7329,group_7329
prod_8630,manufacturer_7330,group_7330
prod_2174,manufacturer_7331,group_7331
prod_6804,manufacturer_7332,group_7332
prod_1057,manufacturer_7333,group_7333
prod_2483,manufacturer_7334,group_7334
prod_4632,manufacturer_7335,group_7335
prod_6575,manufacturer_7336,group_7336
prod_7442,manufacturer_7337,group_7337
prod_7426,manufacturer_7338,group_7338
prod_2421,manufacturer_7339,group_7339
prod_4005,manufacturer_7340,group_7340
prod_6878,manufacturer_7341,group_7341
prod_3615,manufacturer_7342,group_7342
prod_3655,manufacturer_7343,group_7343
prod_2211,manufacturer_7344,group_7344
prod_4849,manufacturer_7345,group_7345
prod_8432,manufacturer_7346,group_7346
prod_3946,manufacturer_7347,group_7347
prod_3376,manufacturer_7348,group_7348
prod_7315,manufacturer_7349,group_7349
prod_7342,manufacturer_7350,group_7350
prod_8966,manufacturer_7351,group_7351
prod_1178,manufacturer_7352,group_7352
prod_5688,manufacturer_7353,group_7353
prod_9247,manufacturer_7354,group_7354
prod_9090,manufacturer_7355,group_7355
prod_8813,manufacturer_7356,group_7356
prod_4219,manufacturer_7357,group_7357
prod_6009,manufacturer_7358,group_7358
prod_3292,manufacturer_7359,group_7359
prod_8437,manufacturer_7360,group_7360
prod_9547,manufacturer_7361,group_7361
prod_4498,manufacturer_7362,group_7362
prod_7776,manufacturer_7363,group_7363
prod_1428,manufacturer_7364,group_7364
prod_7951,manufacturer_7365,group_7365
prod_1106,manufacturer_7366,group_7366
prod_8400,manufacturer_7367,group_7367
prod_5547,manufacturer_7368,group_7368
prod_8355,manufacturer_7369,group_7369
prod_9985,manufacturer_7370,group_7370
prod_7416,manufacturer_7371,group_7371
prod_4176,manufacturer_7372,group_7372
prod_5082,manufacturer_7373,group_7373
prod_8629,manufacturer_7374,group_7374
prod_7646,manufacturer_7375,group_7375
prod_9076,manufacturer_7376,group_7376
prod_4548,manufacturer_7377,group_7377
prod_8612,manufacturer_7378,group_7378
prod_5049,manufacturer_7379,group_7379
prod_7036,manufacturer_7380,group_7380
prod_9415,manufacturer_7381,group_7381
prod_3597,manufacturer_7382,group_7382
prod_8758,manufacturer_7383,group_7383
prod_2171,manufacturer_7384,group_7384
prod_9655,manufacturer_7385,group_7385
prod_7725,manufacturer_7386,group_7386
prod_6059,manufacturer_7387,group_7387
prod_1548,manufacturer_7388,group_7388
prod_7117,manufacturer_7389,group_7389
prod_4368,manufacturer_7390,group_7390
prod_1753,manufacturer_7391,group_7391
prod_2136,manufacturer_7392,group_7392
prod_7406,manufacturer_7393,group_7393
prod_9394,manufacturer_7394,group_7394
prod_2115,manufacturer_7395,group_7395
prod_3860,manufacturer_7396,group_7396
prod_6072,manufacturer_7397,group_7397
prod_1462,manufacturer_7398,group_7398
prod_9696,manufacturer_7399,group_7399
prod_5884,manufacturer_7400,group_7400
prod_5532,manufacturer_7401,group_7401
prod_8509,manufacturer_7402,group_7402
prod_3442,manufacturer_7403,group_7403
prod_3317,manufacturer_7404,group_7404
prod_4684,manufacturer_7405,group_7405
prod_6646,manufacturer_7406,group_7406
prod_5042,manufacturer_7407,group_7407
prod_3766,manufacturer_7408,group_7408
prod_7751,manufacturer_7409,group_7409
prod_3521,manufacturer_7410,group_7410
prod_6553,manufacturer_7411,group_7411
prod_5746,manufacturer_7412,group_7412
prod_2946,manufacturer_7413,group_7413
prod_7579,manufacturer_7414,group_7414
prod_5590,manufacturer_7415,group_7415
prod_3986,manufacturer_7416,group_7416
prod_7312,manufacturer_7417,group_7417
prod_5496,manufacturer_7418,group_7418
prod_7030,manufacturer_7419,group_7419
prod_8457,manufacturer_7420,group_7420
prod_5102,manufacturer_7421,group_7421
prod_9752,manufacturer_7422,group_7422
prod_4408,manufacturer_7423,group_7423
prod_1598,manufacturer_7424,group_7424
prod_8082,manufacturer_7425,group_7425
prod_3936,manufacturer_7426,group_7426
prod_9459,manufacturer_7427,group_7427
prod_2143,manufacturer_7428,group_7428
prod_4573,manufacturer_7429,group_7429
prod_9320,manufacturer_7430,group_7430
